-18,-132,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,zJO2w9+JkPwMvawhPmSCj/5b+PM=
-29,-137,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,3iuOgFPOOjeMqO4BPnXobJO2x0k=
-28,-137,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,OpB0nDk8+xUmfxgXa7WnUwDcA0E=
-27,-136,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,wt2Vg+f7d3BUxLs/UYTp0hbjK2g=
-27,-135,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,wt2Vg+f7d3BUxLs/UYTp0hbjK2g=
-30,-135,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,IBhGScwY7AOu6sLZVPOR+maVNM8=
-29,-138,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,3iuOgFPOOjeMqO4BPnXobJO2x0k=
-28,-135,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,wt2Vg+f7d3BUxLs/UYTp0hbjK2g=
-30,-138,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,3iuOgFPOOjeMqO4BPnXobJO2x0k=
-29,-135,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,IBhGScwY7AOu6sLZVPOR+maVNM8=
-28,-136,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,wt2Vg+f7d3BUxLs/UYTp0hbjK2g=
-30,-137,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,3iuOgFPOOjeMqO4BPnXobJO2x0k=
-30,-136,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,IBhGScwY7AOu6sLZVPOR+maVNM8=
-29,-136,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,IBhGScwY7AOu6sLZVPOR+maVNM8=
-20,-131,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,zJO2w9+JkPwMvawhPmSCj/5b+PM=
-21,-132,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-20,-132,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,zJO2w9+JkPwMvawhPmSCj/5b+PM=
-23,-132,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-22,-132,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-26,-131,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,oNCwpaO19GwarlKUjFnUxlKr18M=
-21,-131,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-26,-134,hp1oTOtKvQF3vW3Cptu0ITOZEWE=,wt2Vg+f7d3BUxLs/UYTp0hbjK2g=
-22,-131,/HMKgSafTAHOycFN8eIGyfnEE+s=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-23,-131,/HMKgSafTAHOycFN8eIGyfnEE+s=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-25,-133,/HMKgSafTAHOycFN8eIGyfnEE+s=,wt2Vg+f7d3BUxLs/UYTp0hbjK2g=
-24,-132,/HMKgSafTAHOycFN8eIGyfnEE+s=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-26,-132,/HMKgSafTAHOycFN8eIGyfnEE+s=,oNCwpaO19GwarlKUjFnUxlKr18M=
-25,-131,/HMKgSafTAHOycFN8eIGyfnEE+s=,oNCwpaO19GwarlKUjFnUxlKr18M=
-26,-133,/HMKgSafTAHOycFN8eIGyfnEE+s=,wt2Vg+f7d3BUxLs/UYTp0hbjK2g=
-25,-132,/HMKgSafTAHOycFN8eIGyfnEE+s=,oNCwpaO19GwarlKUjFnUxlKr18M=
-24,-131,/HMKgSafTAHOycFN8eIGyfnEE+s=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-32,-134,/HMKgSafTAHOycFN8eIGyfnEE+s=,IBhGScwY7AOu6sLZVPOR+maVNM8=
-32,-136,/HMKgSafTAHOycFN8eIGyfnEE+s=,IBhGScwY7AOu6sLZVPOR+maVNM8=
-31,-135,/HMKgSafTAHOycFN8eIGyfnEE+s=,IBhGScwY7AOu6sLZVPOR+maVNM8=
-32,-135,/HMKgSafTAHOycFN8eIGyfnEE+s=,IBhGScwY7AOu6sLZVPOR+maVNM8=
-32,-137,/HMKgSafTAHOycFN8eIGyfnEE+s=,3iuOgFPOOjeMqO4BPnXobJO2x0k=
-31,-136,/HMKgSafTAHOycFN8eIGyfnEE+s=,IBhGScwY7AOu6sLZVPOR+maVNM8=
-32,-138,/HMKgSafTAHOycFN8eIGyfnEE+s=,3iuOgFPOOjeMqO4BPnXobJO2x0k=
-31,-138,/HMKgSafTAHOycFN8eIGyfnEE+s=,3iuOgFPOOjeMqO4BPnXobJO2x0k=
-18,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,zJO2w9+JkPwMvawhPmSCj/5b+PM=
-31,-137,/HMKgSafTAHOycFN8eIGyfnEE+s=,3iuOgFPOOjeMqO4BPnXobJO2x0k=
-20,-130,/HMKgSafTAHOycFN8eIGyfnEE+s=,zJO2w9+JkPwMvawhPmSCj/5b+PM=
-19,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,zJO2w9+JkPwMvawhPmSCj/5b+PM=
-31,-144,/HMKgSafTAHOycFN8eIGyfnEE+s=,VWn6YEcNW2gX/cmX1boY4xSELlY=
-20,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,zJO2w9+JkPwMvawhPmSCj/5b+PM=
-30,-144,/HMKgSafTAHOycFN8eIGyfnEE+s=,VWn6YEcNW2gX/cmX1boY4xSELlY=
-21,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-22,-130,/HMKgSafTAHOycFN8eIGyfnEE+s=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-32,-133,/HMKgSafTAHOycFN8eIGyfnEE+s=,IBhGScwY7AOu6sLZVPOR+maVNM8=
-21,-130,/HMKgSafTAHOycFN8eIGyfnEE+s=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-32,-132,/HMKgSafTAHOycFN8eIGyfnEE+s=,iNUh38ILIkwJHEbAWdcAaD8tOn8=
-22,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-32,-131,/HMKgSafTAHOycFN8eIGyfnEE+s=,iNUh38ILIkwJHEbAWdcAaD8tOn8=
-32,-143,/HMKgSafTAHOycFN8eIGyfnEE+s=,VWn6YEcNW2gX/cmX1boY4xSELlY=
-32,-144,/HMKgSafTAHOycFN8eIGyfnEE+s=,VWn6YEcNW2gX/cmX1boY4xSELlY=
-32,-142,/HMKgSafTAHOycFN8eIGyfnEE+s=,VWn6YEcNW2gX/cmX1boY4xSELlY=
-17,-130,/HMKgSafTAHOycFN8eIGyfnEE+s=,zJO2w9+JkPwMvawhPmSCj/5b+PM=
-17,-131,/HMKgSafTAHOycFN8eIGyfnEE+s=,zJO2w9+JkPwMvawhPmSCj/5b+PM=
-17,-132,/HMKgSafTAHOycFN8eIGyfnEE+s=,zJO2w9+JkPwMvawhPmSCj/5b+PM=
-17,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,zJO2w9+JkPwMvawhPmSCj/5b+PM=
-25,-138,/HMKgSafTAHOycFN8eIGyfnEE+s=,OpB0nDk8+xUmfxgXa7WnUwDcA0E=
-25,-136,/HMKgSafTAHOycFN8eIGyfnEE+s=,wt2Vg+f7d3BUxLs/UYTp0hbjK2g=
-25,-139,/HMKgSafTAHOycFN8eIGyfnEE+s=,OpB0nDk8+xUmfxgXa7WnUwDcA0E=
-25,-140,/HMKgSafTAHOycFN8eIGyfnEE+s=,OpB0nDk8+xUmfxgXa7WnUwDcA0E=
-25,-137,/HMKgSafTAHOycFN8eIGyfnEE+s=,OpB0nDk8+xUmfxgXa7WnUwDcA0E=
-29,-144,/HMKgSafTAHOycFN8eIGyfnEE+s=,VWn6YEcNW2gX/cmX1boY4xSELlY=
-26,-135,/HMKgSafTAHOycFN8eIGyfnEE+s=,wt2Vg+f7d3BUxLs/UYTp0hbjK2g=
-32,-141,/HMKgSafTAHOycFN8eIGyfnEE+s=,VWn6YEcNW2gX/cmX1boY4xSELlY=
-31,-140,/HMKgSafTAHOycFN8eIGyfnEE+s=,3iuOgFPOOjeMqO4BPnXobJO2x0k=
-32,-140,/HMKgSafTAHOycFN8eIGyfnEE+s=,3iuOgFPOOjeMqO4BPnXobJO2x0k=
-31,-139,/HMKgSafTAHOycFN8eIGyfnEE+s=,3iuOgFPOOjeMqO4BPnXobJO2x0k=
-32,-139,/HMKgSafTAHOycFN8eIGyfnEE+s=,3iuOgFPOOjeMqO4BPnXobJO2x0k=
-26,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,oNCwpaO19GwarlKUjFnUxlKr18M=
-27,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,oNCwpaO19GwarlKUjFnUxlKr18M=
-25,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,oNCwpaO19GwarlKUjFnUxlKr18M=
-24,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-25,-130,/HMKgSafTAHOycFN8eIGyfnEE+s=,oNCwpaO19GwarlKUjFnUxlKr18M=
-23,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-24,-130,/HMKgSafTAHOycFN8eIGyfnEE+s=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-23,-130,/HMKgSafTAHOycFN8eIGyfnEE+s=,LEUt8/VLvjJLmDwzBbVp0bfOGl0=
-28,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,oNCwpaO19GwarlKUjFnUxlKr18M=
-31,-130,/HMKgSafTAHOycFN8eIGyfnEE+s=,iNUh38ILIkwJHEbAWdcAaD8tOn8=
-30,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,iNUh38ILIkwJHEbAWdcAaD8tOn8=
-31,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,iNUh38ILIkwJHEbAWdcAaD8tOn8=
-29,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,iNUh38ILIkwJHEbAWdcAaD8tOn8=
-32,-130,/HMKgSafTAHOycFN8eIGyfnEE+s=,iNUh38ILIkwJHEbAWdcAaD8tOn8=
-32,-129,/HMKgSafTAHOycFN8eIGyfnEE+s=,iNUh38ILIkwJHEbAWdcAaD8tOn8=
