2,7,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
8,0,MbondUzdVxBFlec2N+hVHer1Arg=,IeJvIBc3PPWHEIvEykO+JxTfObM=
4,6,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
3,2,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
5,6,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
0,5,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
0,2,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
1,5,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
6,6,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
1,2,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
7,1,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
5,2,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
0,0,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
4,2,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
8,2,MbondUzdVxBFlec2N+hVHer1Arg=,IeJvIBc3PPWHEIvEykO+JxTfObM=
6,2,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
3,5,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
2,5,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
1,1,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
4,1,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
3,1,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
0,3,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
2,0,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
8,1,MbondUzdVxBFlec2N+hVHer1Arg=,IeJvIBc3PPWHEIvEykO+JxTfObM=
2,6,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
0,1,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
2,3,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
1,3,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
7,0,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
7,6,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
2,1,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
3,3,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
7,2,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
4,5,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
2,2,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
1,0,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
5,1,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
5,0,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
4,3,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
4,4,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
3,4,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
7,3,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
6,0,MbondUzdVxBFlec2N+hVHer1Arg=,9AUceOWNLwu7r26D60gVxHFznG4=
